iso2,iso3,country,var,var_long,var_axis,var_question,year,obs_value,year_date
IN,IND,India,3.3.3,Employed ICT specialists,Design applications per billion GDP (in PPS),How many specialists in information and communication technologies (ICT) are employed within the economy,2019,1.33062665473237,2019-01-01
IN,IND,India,4.2.1,Medium and high-tech product exports,Exports of medium and high technology products as a share of total product exports,What is the value of exports of medium and high-tech products,2020,35.0946091018021,2020-01-01
IN,IND,India,4.2.2,Knowledge-intensive services exports,Knowledge-intensive services exports as a percentage of total services exports,What is the value of exports of services requiring advanced knowledge and skills,2019,78.3568,2019-01-01
JP,JPN,Japan,1.1.1,New doctorate graduates (in STEM),"New doctorate graduates in science, technology, engineering, and mathematics (STEM) per 1,000 population aged 25-34","How many individuals with doctoral degrees in science, technology, engineering, or mathematics fields graduate each year",2018,0.408558151718971,2018-01-01
JP,JPN,Japan,1.1.2,Population aged 25-34 with tertiary education,Percentage population aged 25-34 having completed tertiary education,What percentage of the population aged 25-34 has completed tertiary education,2020,60.730949,2020-01-01
JP,JPN,Japan,1.2.1,International scientific co-publications,International scientific co-publications per million population,How frequently do researchers from different countries collaborate and publish together,2020,307.526474141811,2020-01-01
JP,JPN,Japan,1.2.2,Top 10% most cited publications,Scientific publications among the top-10% most cited publications worldwide as percentage of total scientific publications of the country,What percentage of publications are among the most cited in their respective fields,2018,5.65566097988419,2018-01-01
JP,JPN,Japan,2.1.1,SMEs with product innovations,R&D expenditure in the public sector (percentage of GDP),How many small and medium-sized enterprises have introduced new products to the market,2019,0.6216895206,2019-01-01
JP,JPN,Japan,2.1.3,Innovative SMEs collaborating with others,Direct government funding and government tax support for business R&D (percentage of GDP),How many SMEs are engaged in collaborative efforts with other organisations,2018,0.1325,2018-01-01
JP,JPN,Japan,2.2.1,Public-private co-publications,R&D expenditure in the business sector (percentage of GDP),How frequently do public and private sector entities collaborate and publish research together,2019,2.4949505761,2019-01-01
JP,JPN,Japan,2.3.2,Design applications,ICT specialists as a percentage of total employment,How many new designs for products or services are being registered for protection,2020,3.26186830015314,2020-01-01
JP,JPN,Japan,3.1.1,R&D expenditure in the public sector,SMEs introducing product innovations (percentage of SMEs),What percentage of GDP is spent on research and development activities by the government and the higher education sector,2018,15.3271534446206,2018-01-01
JP,JPN,Japan,3.1.2,Venture capital expenditures,SMEs introducing business process innovations (percentage of SMEs),How much private equity is raised for investment in innovative startups,2018,30.6242596440965,2018-01-01
JP,JPN,Japan,3.2.1,Direct government funding and government tax support for business R&D,Innovative SMEs collaborating with others (percentage of SMEs),"What financial support does the government provide to businesses for research and development, both through direct funding and tax incentives",2018,28,2018-01-01
JP,JPN,Japan,3.2.2,R&D expenditure in the business sector,Public-private co-publications per million population,How much do businesses invest in research and development activities,2020,114.867372643782,2020-01-01
JP,JPN,Japan,3.3.1,Innovation expenditures per person employed in innovation-active enterprises,PCT patent applications per billion GDP (in PPS),How much is spent on innovation per employee in companies actively engaged in innovation,2018,9.65295875428939,2018-01-01
JP,JPN,Japan,3.3.2,Cloud computing in enterprises,Trademark applications per billion GDP (in PPS),What percentage of enterprises use intermediate or advanced cloud computing services for their operations,2019,106.469565632873,2019-01-01
JP,JPN,Japan,3.3.3,Employed ICT specialists,Design applications per billion GDP (in PPS),How many specialists in information and communication technologies (ICT) are employed within the economy,2019,6.21140561207289,2019-01-01
JP,JPN,Japan,4.2.1,Medium and high-tech product exports,Exports of medium and high technology products as a share of total product exports,What is the value of exports of medium and high-tech products,2020,73.431531939059,2020-01-01
JP,JPN,Japan,4.2.2,Knowledge-intensive services exports,Knowledge-intensive services exports as a percentage of total services exports,What is the value of exports of services requiring advanced knowledge and skills,2019,69.4599,2019-01-01
KR,KOR,South Korea,1.1.1,New doctorate graduates (in STEM),"New doctorate graduates in science, technology, engineering, and mathematics (STEM) per 1,000 population aged 25-34","How many individuals with doctoral degrees in science, technology, engineering, or mathematics fields graduate each year",2018,0.878068552670763,2018-01-01
KR,KOR,South Korea,1.1.2,Population aged 25-34 with tertiary education,Percentage population aged 25-34 having completed tertiary education,What percentage of the population aged 25-34 has completed tertiary education,2020,69.574219,2020-01-01
KR,KOR,South Korea,1.2.1,International scientific co-publications,International scientific co-publications per million population,How frequently do researchers from different countries collaborate and publish together,2020,492.36139554387,2020-01-01
KR,KOR,South Korea,1.2.2,Top 10% most cited publications,Scientific publications among the top-10% most cited publications worldwide as percentage of total scientific publications of the country,What percentage of publications are among the most cited in their respective fields,2018,8.23332080770587,2018-01-01
KR,KOR,South Korea,2.1.1,SMEs with product innovations,R&D expenditure in the public sector (percentage of GDP),How many small and medium-sized enterprises have introduced new products to the market,2019,0.8263975167,2019-01-01
KR,KOR,South Korea,2.1.3,Innovative SMEs collaborating with others,Direct government funding and government tax support for business R&D (percentage of GDP),How many SMEs are engaged in collaborative efforts with other organisations,2018,0.27410001,2018-01-01
KR,KOR,South Korea,2.2.1,Public-private co-publications,R&D expenditure in the business sector (percentage of GDP),How frequently do public and private sector entities collaborate and publish research together,2019,3.4081553798,2019-01-01
